,Nominal_Load,Heat_Load,Temperature,Weighted_Temperature,Geothermal_Temperature
2010-01-24 03:30:00+01:00,0.690861737,26.34808996,-6.4,-6.712747336,11
2010-01-24 04:30:00+01:00,0.701504348,27.18461617,-6.4,-6.709969559,11
2010-01-24 05:30:00+01:00,0.743792056,30.7385618,-6.3,-6.706506849,11
2010-01-24 06:30:00+01:00,0.806332566,36.43399617,-6.2,-6.699619482,11
2010-01-24 07:30:00+01:00,0.846310228,40.12696746,-6.2,-6.689307458,11
2010-01-24 08:30:00+01:00,0.871835054,42.41592341,-5.9,-6.678310502,11
2010-01-24 09:30:00+01:00,0.893537273,44.28084485,-5.6,-6.65848554,11
2010-01-24 10:30:00+01:00,0.904537863,45.18863191,-5,-6.629870624,11
2010-01-24 11:30:00+01:00,0.896974723,44.56749596,-4.4,-6.584398782,11
2010-01-24 12:30:00+01:00,0.891735685,44.12957539,-4.5,-6.522298326,11
2010-01-24 13:30:00+01:00,0.886562739,43.69143731,-4.4,-6.462595129,11
2010-01-24 14:30:00+01:00,0.883505349,43.4299436,-4.2,-6.399809741,11
2010-01-24 15:30:00+01:00,0.885793437,43.62581329,-4.3,-6.331430746,11
2010-01-24 16:30:00+01:00,0.89031925,44.01015847,-4.4,-6.265677321,11
2010-01-24 17:30:00+01:00,0.897965613,44.64963476,-4.7,-6.202777778,11
2010-01-24 18:30:00+01:00,0.892587285,44.20116669,-5.1,-6.148325723,11
2010-01-24 19:30:00+01:00,0.888573381,43.86238991,-5.4,-6.105136986,11
2010-01-24 20:30:00+01:00,0.877913711,42.94710531,-5.5,-6.070395738,11
2010-01-24 21:30:00+01:00,0.850411825,40.50009415,-7.1,-6.038660578,11
2010-01-24 22:30:00+01:00,0.828836829,38.52169613,-6.6,-6.050494673,11
2010-01-24 23:30:00+01:00,0.77234668,33.29786258,-7.9,-6.048744292,11
2010-01-25 00:30:00+01:00,0.702446228,27.25988665,-8.7,-6.082229833,11
2010-01-25 01:30:00+01:00,0.677391246,25.32789315,-9.4,-6.136986301,11
2010-01-25 02:30:00+01:00,0.681017392,25.59812894,-9.6,-6.210083714,11
2010-01-25 03:30:00+01:00,0.683301052,25.76999761,-10.3,-6.287861492,11
2010-01-25 04:30:00+01:00,0.695505245,26.7098742,-10.2,-6.384018265,11
2010-01-25 05:30:00+01:00,0.739570955,30.36946296,-10.9,-6.476674277,11
2010-01-25 06:30:00+01:00,0.803976227,36.21514458,-10,-6.587366819,11
2010-01-25 07:30:00+01:00,0.845959207,40.09495792,-9.4,-6.67260274,11
2010-01-25 08:30:00+01:00,0.87310592,42.52749198,-9,-6.740829528,11
2010-01-25 09:30:00+01:00,0.896247326,44.50705753,-7.7,-6.797640791,11
2010-01-25 10:30:00+01:00,0.908275929,45.49051602,-5.5,-6.818797565,11
2010-01-25 11:30:00+01:00,0.9010137,44.90088351,-4,-6.7804414,11
2010-01-25 12:30:00+01:00,0.895575944,44.45116792,-1.7,-6.70216895,11
2010-01-25 13:30:00+01:00,0.888777469,43.87969622,-1.5,-6.562899543,11
2010-01-25 14:30:00+01:00,0.883976158,43.47032998,-2.9,-6.420167428,11
2010-01-25 15:30:00+01:00,0.88545473,43.59688319,-3.7,-6.317237443,11
2010-01-25 16:30:00+01:00,0.889680288,43.95615078,-5.6,-6.237366819,11
2010-01-25 17:30:00+01:00,0.898125626,44.66287782,-6.3,-6.210045662,11
2010-01-25 18:30:00+01:00,0.8936192,44.28770718,-7.3,-6.202207002,11
2010-01-25 19:30:00+01:00,0.890833295,44.05354558,-8.1,-6.221651446,11
2010-01-25 20:30:00+01:00,0.88168417,43.27332259,-9.2,-6.262595129,11
2010-01-25 21:30:00+01:00,0.855536303,40.96375229,-10.1,-6.332876712,11
2010-01-25 22:30:00+01:00,0.835318241,39.11963652,-11,-6.426788432,11
2010-01-25 23:30:00+01:00,0.780329218,34.02856503,-11.4,-6.543987823,11
2010-01-26 00:30:00+01:00,0.710217334,27.88828187,-11.9,-6.670624049,11
2010-01-26 01:30:00+01:00,0.685953849,25.97125685,-12.4,-6.809246575,11
2010-01-26 02:30:00+01:00,0.692316332,26.46087725,-12.7,-6.959703196,11
2010-01-26 03:30:00+01:00,0.697834592,26.89323884,-12.9,-7.116400304,11
2010-01-26 04:30:00+01:00,0.711614165,28.00259474,-13.4,-7.27652207,11
2010-01-26 05:30:00+01:00,0.756929311,31.90372967,-13.4,-7.448135464,11
2010-01-26 06:30:00+01:00,0.824914006,38.15874692,-13.1,-7.617503805,11
2010-01-26 07:30:00+01:00,0.86809492,42.08608178,-13.4,-7.776560122,11
2010-01-26 08:30:00+01:00,0.896045432,44.49026133,-13.4,-7.941628615,11
2010-01-26 09:30:00+01:00,0.919747898,46.39426035,-11.8,-8.104452055,11
2010-01-26 10:30:00+01:00,0.93348637,47.4274904,-10.3,-8.221727549,11
2010-01-26 11:30:00+01:00,0.929228855,47.11334003,-8.6,-8.296651446,11
2010-01-26 12:30:00+01:00,0.926717197,46.92542073,-6.8,-8.32435312,11
2010-01-26 13:30:00+01:00,0.923289503,46.66594053,-5.8,-8.302663623,11
2010-01-26 14:30:00+01:00,0.922003244,46.56768537,-5.8,-8.253843227,11
2010-01-26 15:30:00+01:00,0.925646554,46.84474324,-6,-8.205251142,11
2010-01-26 16:30:00+01:00,0.927937555,47.0169633,-7.3,-8.162290715,11
2010-01-26 17:30:00+01:00,0.935758974,47.59286794,-7.3,-8.154680365,11
2010-01-26 18:30:00+01:00,0.9260197,46.87289991,-7.4,-8.146803653,11
2010-01-26 19:30:00+01:00,0.923819735,46.70630465,-7.4,-8.141400304,11
2010-01-26 20:30:00+01:00,0.914859652,46.01349636,-7.1,-8.135730594,11
2010-01-26 21:30:00+01:00,0.883558745,43.43452606,-6.7,-8.121689498,11
2010-01-26 22:30:00+01:00,0.861322395,41.48349064,-6.2,-8.096689498,11
2010-01-26 23:30:00+01:00,0.802527477,36.08062468,-5.8,-8.058181126,11
2010-01-27 00:30:00+01:00,0.726267635,29.22531267,-4.9,-8.009094368,11
2010-01-27 01:30:00+01:00,0.699077145,26.99155762,-4.4,-7.936035008,11
2010-01-27 02:30:00+01:00,0.704826034,27.45093968,-4.1,-7.850076104,11
2010-01-27 03:30:00+01:00,0.708484019,27.74700034,-3.9,-7.756811263,11
2010-01-27 04:30:00+01:00,0.718214396,28.54813337,-4.1,-7.659018265,11
2010-01-27 05:30:00+01:00,0.758977079,32.08738562,-3.4,-7.567579909,11
2010-01-27 06:30:00+01:00,0.82177338,37.86772738,-3,-7.458066971,11
2010-01-27 07:30:00+01:00,0.859573066,41.32680771,-2.5,-7.338812785,11
2010-01-27 08:30:00+01:00,0.882344903,43.33021817,-1.9,-7.207267884,11
2010-01-27 09:30:00+01:00,0.901260357,44.92111991,-1.2,-7.060806697,11
2010-01-27 10:30:00+01:00,0.909795445,45.61222274,-0.5,-6.896841705,11
2010-01-27 11:30:00+01:00,0.899684241,44.79156441,-0.2,-6.715410959,11
2010-01-27 12:30:00+01:00,0.891844841,44.13876039,0,-6.527359209,11
2010-01-27 13:30:00+01:00,0.883720512,43.44840573,0.6,-6.335540335,11
2010-01-27 14:30:00+01:00,0.87714044,42.87988567,0.7,-6.129185693,11
2010-01-27 15:30:00+01:00,0.875788093,42.76207569,-0.1,-5.92195586,11
2010-01-27 16:30:00+01:00,0.878016444,42.95602782,0.2,-5.738242009,11
2010-01-27 17:30:00+01:00,0.882916322,43.37935639,0.2,-5.548059361,11
2010-01-27 18:30:00+01:00,0.876578509,42.83097158,0.3,-5.359741248,11
2010-01-27 19:30:00+01:00,0.869292971,42.19197595,0.3,-5.170738204,11
2010-01-27 20:30:00+01:00,0.855224138,40.93559387,0.4,-4.98390411,11
2010-01-27 21:30:00+01:00,0.827038287,38.35537524,0.5,-4.796575342,11
